occupation_id,task_id,type,mode,environment
2e4f1cc8-f31e-52a0-adf4-459975b15b72,3bfabd31-2f1e-5f84-9b90-c4bed9b34eaa,Core,Process/Method,Indoors (Office/Lab)
2e4f1cc8-f31e-52a0-adf4-459975b15b72,52a217f0-9a8f-52f1-b7a0-ad0d47d27be2,Core,Theory/Concept,Indoors (Office/Lab)
2e4f1cc8-f31e-52a0-adf4-459975b15b72,8e4d8ed3-0ed1-5dba-b0b6-8e4a84ba77f9,Core,Process/Method,Outdoors
2e4f1cc8-f31e-52a0-adf4-459975b15b72,59fd9be9-41ea-53f1-84d4-4ed9c2054458,Core,Process/Method,Outdoors
2e4f1cc8-f31e-52a0-adf4-459975b15b72,88995f8a-e25b-57cc-870e-e2b278acd094,Core,Process/Method,Indoors (Office/Lab)
2e4f1cc8-f31e-52a0-adf4-459975b15b72,cf22ae9c-d105-5f0c-b839-851dd5ab82a4,Core,Theory/Concept,Indoors (Office/Lab)
2e4f1cc8-f31e-52a0-adf4-459975b15b72,dc004d85-faec-523a-b051-1c1f79adc6e8,Core,Process/Method,Indoors (Office/Lab)
2e4f1cc8-f31e-52a0-adf4-459975b15b72,1a12c8fb-c214-5444-8249-1a2e0840a579,Core,Communication,Public-Facing
2e4f1cc8-f31e-52a0-adf4-459975b15b72,68b992cf-d138-5ee7-b2ce-bddd6310b6d1,Core,Communication,Indoors (Office/Lab)
2e4f1cc8-f31e-52a0-adf4-459975b15b72,40f0694d-bcbc-527c-9b65-569b23bb627f,Core,Theory/Concept,Outdoors
2e4f1cc8-f31e-52a0-adf4-459975b15b72,b5dc1ec5-1978-5988-9dea-4e0163eae6a4,Core,Theory/Concept,Outdoors
2e4f1cc8-f31e-52a0-adf4-459975b15b72,629e776e-c7b5-5546-88ba-00cae1dc5105,Core,Process/Method,Outdoors
2e4f1cc8-f31e-52a0-adf4-459975b15b72,8b26e6e2-507a-52eb-bd3b-901b5366a5d5,Core,Process/Method,Team-Oriented
2e4f1cc8-f31e-52a0-adf4-459975b15b72,ff3c521d-1b35-548e-838d-02d9f16f262c,Core,Process/Method,Outdoors
2e4f1cc8-f31e-52a0-adf4-459975b15b72,7edb7549-c4fe-5cbd-b2b8-15bc15bf800b,Core,Process/Method,Indoors (Office/Lab)
2e4f1cc8-f31e-52a0-adf4-459975b15b72,2e8a3868-4feb-5b73-bfe0-3b95d4bf5d9c,Core,Process/Method,Outdoors
2e4f1cc8-f31e-52a0-adf4-459975b15b72,1e0084f3-ab41-55fc-8b8e-44948b7afe02,Core,Process/Method,Indoors (Office/Lab)
2e4f1cc8-f31e-52a0-adf4-459975b15b72,e72c8cdf-4b4d-517a-a3ca-6111ed2f8532,Core,Process/Method,Indoors (Office/Lab)
8ef33e13-3eee-5d46-909a-2a1b52f3d9a4,46eb3bd6-c70e-587b-a71b-440dcbfb1e5f,Core,Theory/Concept,Outdoors
8ef33e13-3eee-5d46-909a-2a1b52f3d9a4,c331037d-743e-5cdf-9e39-7c9eb0f2016f,Core,Theory/Concept,Outdoors
8ef33e13-3eee-5d46-909a-2a1b52f3d9a4,93793330-3919-5eae-b306-f4c6e3d94172,Core,Process/Method,Outdoors
8ef33e13-3eee-5d46-909a-2a1b52f3d9a4,45ad9eb0-4698-5b3e-a358-e1f41c2a4943,Core,Theory/Concept,Outdoors
8ef33e13-3eee-5d46-909a-2a1b52f3d9a4,58e22268-6740-5a0b-a7e7-2c1a77d6856c,Core,Process/Method,Outdoors
8ef33e13-3eee-5d46-909a-2a1b52f3d9a4,605eb40e-3c04-591e-8c17-fe0ce130ece1,Core,Process/Method,Outdoors
8ef33e13-3eee-5d46-909a-2a1b52f3d9a4,66e8238a-ad47-50cc-98a3-48eb2458ee33,Core,Software/Technology,Indoors (Office/Lab)
8ef33e13-3eee-5d46-909a-2a1b52f3d9a4,2f57d879-772d-57ab-93cd-8e3f5982fd38,Core,Theory/Concept,Team-Oriented
8ef33e13-3eee-5d46-909a-2a1b52f3d9a4,4c5f40bb-1173-5e6a-a7ba-cf7d945de81b,Core,Process/Method,Outdoors
8ef33e13-3eee-5d46-909a-2a1b52f3d9a4,19305c40-1a6f-5e38-9105-f2c926a2e238,Core,Communication,Team-Oriented
8ef33e13-3eee-5d46-909a-2a1b52f3d9a4,304cec56-ebca-5fe1-a1a7-36a9d690b123,Core,Process/Method,Outdoors
8ef33e13-3eee-5d46-909a-2a1b52f3d9a4,37b5151e-72a5-5e8f-a327-c3ea013a8242,Core,Theory/Concept,Outdoors
8ef33e13-3eee-5d46-909a-2a1b52f3d9a4,67c0d5db-048f-55a3-a851-cdb8ecaac7ea,Core,Theory/Concept,Outdoors
8ef33e13-3eee-5d46-909a-2a1b52f3d9a4,374934f1-afa3-510d-b263-f9466f23016a,Core,Software/Technology,Indoors (Office/Lab)
8ef33e13-3eee-5d46-909a-2a1b52f3d9a4,42be3801-bce7-5b99-9bd7-2e3fdc736bbc,Core,Process/Method,Outdoors
8ef33e13-3eee-5d46-909a-2a1b52f3d9a4,2087246b-6826-5250-ba1b-dd88e5b82de1,Core,Process/Method,Outdoors
8ef33e13-3eee-5d46-909a-2a1b52f3d9a4,c5d7da83-73e0-516f-b616-e4d69584e933,Supplemental,Process/Method,Team-Oriented
8ef33e13-3eee-5d46-909a-2a1b52f3d9a4,45d16ba2-d36c-58d8-915c-4f76ee665174,Core,Process/Method,Public-Facing
8ef33e13-3eee-5d46-909a-2a1b52f3d9a4,db784c72-b88b-57b6-94d9-f28162285f4c,Core,Process/Method,Outdoors
8ef33e13-3eee-5d46-909a-2a1b52f3d9a4,05c2b413-269c-5852-a399-a228d4cb6b02,Core,Process/Method,Outdoors
8ef33e13-3eee-5d46-909a-2a1b52f3d9a4,018d97ec-5ddd-5ee1-916d-eba65a4ea98b,Core,Process/Method,Outdoors
8ef33e13-3eee-5d46-909a-2a1b52f3d9a4,c31a3641-47f6-52fa-a157-bb50a0bd28cc,Core,Process/Method,Outdoors
8ef33e13-3eee-5d46-909a-2a1b52f3d9a4,2f6c2b70-32c8-5cc0-b6ed-9b8964e66dc4,Core,Communication,Team-Oriented
8ef33e13-3eee-5d46-909a-2a1b52f3d9a4,e86212ee-1345-5b30-a407-c4deeabfd462,Core,Process/Method,Outdoors
8ef33e13-3eee-5d46-909a-2a1b52f3d9a4,1380ffc9-ee89-5955-bbea-ee0be06120df,Core,Process/Method,Outdoors
8ef33e13-3eee-5d46-909a-2a1b52f3d9a4,0f1ad360-a4b2-5872-be07-685e5f768a27,Core,Process/Method,Outdoors
8ef33e13-3eee-5d46-909a-2a1b52f3d9a4,45c07b05-2577-5251-a81d-df8150a2fdf6,Core,Process/Method,Team-Oriented
8ef33e13-3eee-5d46-909a-2a1b52f3d9a4,7bed2d92-e5a7-5ce0-b358-11c544d4809e,Core,Theory/Concept,Outdoors
8ef33e13-3eee-5d46-909a-2a1b52f3d9a4,2aa3ee3d-2a8e-57a8-8326-2987e8659c1b,Core,Communication,Team-Oriented
8ef33e13-3eee-5d46-909a-2a1b52f3d9a4,05158ff5-0a0a-530e-8623-5b0be661bcaa,Core,Software/Technology,Outdoors
c3c95275-9437-57c9-8b0f-74d8d4fe9135,de6a9145-37aa-5f48-a8e7-864dec62ec0a,Core,Process/Method,Outdoors
c3c95275-9437-57c9-8b0f-74d8d4fe9135,85ae6cab-880f-5841-a4b2-337101432960,Core,Process/Method,Outdoors
c3c95275-9437-57c9-8b0f-74d8d4fe9135,2c676968-f0b3-52d4-a67f-1d064c85e38a,Core,Communication,Team-Oriented
c3c95275-9437-57c9-8b0f-74d8d4fe9135,312372b9-132d-5db5-ac2b-dde4040cd28e,Core,Process/Method,Outdoors
c3c95275-9437-57c9-8b0f-74d8d4fe9135,5c82b07d-8c0a-5387-abf0-2707997cf41c,Core,Physical Action,Outdoors
c3c95275-9437-57c9-8b0f-74d8d4fe9135,8c91e5ff-bdfe-5e90-80b8-6433abb5c9f2,Core,Theory/Concept,Outdoors
c3c95275-9437-57c9-8b0f-74d8d4fe9135,3ba29f29-bfd2-5c75-82b0-47118ec2c39e,Core,Physical Action,Outdoors
c3c95275-9437-57c9-8b0f-74d8d4fe9135,8fe88274-b7ee-5d76-831b-ed660a25124a,Core,Physical Tool,Outdoors
c3c95275-9437-57c9-8b0f-74d8d4fe9135,a54ee189-d674-559c-896d-e5c2e869abd7,Core,Communication,Team-Oriented
c3c95275-9437-57c9-8b0f-74d8d4fe9135,3ab34383-5024-5b98-ba44-fb122d87aa5f,Core,Process/Method,Outdoors
c3c95275-9437-57c9-8b0f-74d8d4fe9135,0538b418-d7c7-5480-b09e-14941b8e30e6,Core,Communication,Outdoors
c3c95275-9437-57c9-8b0f-74d8d4fe9135,c492b69c-1a4d-5182-9444-c766a89c6e91,Core,Process/Method,Outdoors
c3c95275-9437-57c9-8b0f-74d8d4fe9135,a5187fa1-86e0-51c5-8e68-f165b45d388a,Core,Process/Method,Outdoors
c3c95275-9437-57c9-8b0f-74d8d4fe9135,c4da2fe8-20f9-5a24-8d1a-12eb34a6553c,Core,Theory/Concept,Outdoors
c3c95275-9437-57c9-8b0f-74d8d4fe9135,1ce8b193-54d5-53a7-a052-0caa75e0c1c6,Core,Software/Technology,Outdoors
c3c95275-9437-57c9-8b0f-74d8d4fe9135,6138bda3-4481-5031-8da2-26b1b841e98c,Core,Physical Tool,Outdoors
e1851d00-67a6-5663-a90f-1be5cadcc9ae,7aed7034-b80f-5422-8ac1-e609a290d392,Supplemental,Communication,Public-Facing
e1851d00-67a6-5663-a90f-1be5cadcc9ae,2d71a603-0263-511b-b4fd-ad01799c80c4,Supplemental,Physical Tool,Public-Facing
e1851d00-67a6-5663-a90f-1be5cadcc9ae,b7f90c72-ad67-50c6-a2cc-fcf044467bf9,Supplemental,Communication,Public-Facing
e1851d00-67a6-5663-a90f-1be5cadcc9ae,04c0849c-1185-5b3c-93f7-9111ef352d09,Core,Physical Action,Outdoors
e1851d00-67a6-5663-a90f-1be5cadcc9ae,97b08186-0fab-5a69-89c7-9ab4d8e33c24,Core,Communication,Public-Facing
e1851d00-67a6-5663-a90f-1be5cadcc9ae,78727397-cd6b-5e83-81c9-2dd5c071fcda,Core,Communication,Public-Facing
e1851d00-67a6-5663-a90f-1be5cadcc9ae,6a15d14c-8849-5708-8ece-f54b1097e2f4,Core,Communication,Outdoors
e1851d00-67a6-5663-a90f-1be5cadcc9ae,f3b9ba05-4e61-57e5-8215-26ed3a045e96,Core,Physical Tool,Outdoors
e1851d00-67a6-5663-a90f-1be5cadcc9ae,161eb462-186b-54a3-bc6d-827869dee4e7,Core,Communication,Outdoors
e1851d00-67a6-5663-a90f-1be5cadcc9ae,33c3af9b-6ec2-594b-953b-8524e88e0bae,Core,Communication,Outdoors
e1851d00-67a6-5663-a90f-1be5cadcc9ae,e169240d-95b7-50d1-b9d9-3c97be99c277,Core,Physical Tool,Outdoors
e1851d00-67a6-5663-a90f-1be5cadcc9ae,7f57aeda-112f-5321-a911-e86ea2faf6b5,Core,Process/Method,Outdoors
e1851d00-67a6-5663-a90f-1be5cadcc9ae,76427544-65b3-56ad-8583-454d3f397024,Supplemental,Communication,Public-Facing
e1851d00-67a6-5663-a90f-1be5cadcc9ae,576d0ad4-0c19-5651-8d5a-22a23ea32b09,Core,Process/Method,Outdoors
e1851d00-67a6-5663-a90f-1be5cadcc9ae,47d337bb-86e8-5e60-bf8b-b84f67613e7f,Core,Process/Method,Indoors (Office/Lab)
e1851d00-67a6-5663-a90f-1be5cadcc9ae,980ecac9-f207-58c7-bbac-c9cbad4e7411,Core,Communication,Outdoors
e1851d00-67a6-5663-a90f-1be5cadcc9ae,0f083c1c-b820-51d0-b0c6-5d5dfa628995,Core,Physical Tool,Outdoors
e1851d00-67a6-5663-a90f-1be5cadcc9ae,f0739a10-ce7b-5f1f-86dc-9ffb36208f69,Core,Process/Method,Outdoors
e1851d00-67a6-5663-a90f-1be5cadcc9ae,25fbcf2d-135e-5ad1-8e12-630e86a398f3,Core,Communication,Outdoors
e1851d00-67a6-5663-a90f-1be5cadcc9ae,131d57c8-0378-58af-a54a-1a2b29adc9b7,Core,Process/Method,Outdoors
528ebca9-12f6-5ace-ad9b-2fb3d3390273,723e1e6d-ce24-53c3-9120-a129dcebe014,Core,Process/Method,Outdoors
528ebca9-12f6-5ace-ad9b-2fb3d3390273,3b88d161-0a84-5b57-be8b-1bcadb48024c,Core,Communication,Team-Oriented
528ebca9-12f6-5ace-ad9b-2fb3d3390273,76288367-ed9c-58d6-a048-4c80a6289c69,Core,Physical Tool,Outdoors
528ebca9-12f6-5ace-ad9b-2fb3d3390273,6ca3aaae-6aa4-566b-8557-3ab441121d64,Core,Physical Tool,Outdoors
528ebca9-12f6-5ace-ad9b-2fb3d3390273,9ae8c227-c3f4-5b0e-a5bb-dc6dbc78b6af,Core,Software/Technology,Outdoors
528ebca9-12f6-5ace-ad9b-2fb3d3390273,bd639644-4330-581f-863a-ade77a3617d0,Core,Physical Tool,Outdoors
528ebca9-12f6-5ace-ad9b-2fb3d3390273,b2c39b0e-04ce-5112-9ebf-316557165a8c,Core,Physical Tool,Outdoors
528ebca9-12f6-5ace-ad9b-2fb3d3390273,b726f472-8d51-5962-9f3c-a22e0a8321f2,Core,Physical Tool,Outdoors
528ebca9-12f6-5ace-ad9b-2fb3d3390273,80006c7d-1ecf-57dc-9549-88a8ea4820d5,Core,Process/Method,Outdoors
528ebca9-12f6-5ace-ad9b-2fb3d3390273,1bcb9b70-3786-5686-9a02-018251dcc1f0,Core,Physical Tool,Outdoors
528ebca9-12f6-5ace-ad9b-2fb3d3390273,ca20f4c3-6d2f-55f2-a9ce-3e5c5083c586,Supplemental,Physical Tool,Outdoors
528ebca9-12f6-5ace-ad9b-2fb3d3390273,74fe1476-8b5f-5a9e-863a-1e8bd2eb6dc0,Core,Process/Method,Outdoors
528ebca9-12f6-5ace-ad9b-2fb3d3390273,9c5a83fd-c088-5c1b-b075-f0b771033dfd,Core,Physical Tool,Outdoors
528ebca9-12f6-5ace-ad9b-2fb3d3390273,85d22ec6-294e-57df-b0d8-af6c10afc7d4,Core,Physical Tool,Outdoors
528ebca9-12f6-5ace-ad9b-2fb3d3390273,ae80fe23-0baa-5ddf-a847-edcab33a9c5f,Core,Physical Tool,Outdoors
528ebca9-12f6-5ace-ad9b-2fb3d3390273,5c48d83a-818e-50d3-97f0-3685632e2bf3,Core,Physical Tool,Outdoors
528ebca9-12f6-5ace-ad9b-2fb3d3390273,6cfc6af7-aac6-508e-86de-c7ba3080eab8,Supplemental,Physical Tool,Outdoors
528ebca9-12f6-5ace-ad9b-2fb3d3390273,5c9f4061-da39-5993-8c6f-a188334f9e6b,Core,Physical Tool,Outdoors
528ebca9-12f6-5ace-ad9b-2fb3d3390273,78107969-c9d4-5d7a-9f69-5b8e8169b3cc,Core,Process/Method,Outdoors
528ebca9-12f6-5ace-ad9b-2fb3d3390273,e32a8b63-9492-5b15-94d2-3835f3889386,Core,Process/Method,Outdoors
528ebca9-12f6-5ace-ad9b-2fb3d3390273,e79cd199-c2cd-5354-8fab-a6a07317708e,Core,Physical Tool,Outdoors
528ebca9-12f6-5ace-ad9b-2fb3d3390273,7ecadb21-d891-5773-9fad-e46718d8606c,Core,Communication,Public-Facing
528ebca9-12f6-5ace-ad9b-2fb3d3390273,afbad115-3c74-5a60-bda6-916421e83dc4,Core,Physical Tool,Outdoors
528ebca9-12f6-5ace-ad9b-2fb3d3390273,f0d3507f-db66-5956-b1b5-6f5b37c72433,Core,Communication,Outdoors
528ebca9-12f6-5ace-ad9b-2fb3d3390273,c99473cb-17a1-5dd5-9e17-157546fd7485,Core,Physical Tool,Outdoors
776c8766-efa0-585e-bec2-3f8fdd21c0ef,a121a6d8-66a2-5bac-8291-4a5b601793e8,Core,Communication,Public-Facing
776c8766-efa0-585e-bec2-3f8fdd21c0ef,abe56cbd-5b0a-5c27-bd3e-78759a3eccc0,Core,Process/Method,Team-Oriented
776c8766-efa0-585e-bec2-3f8fdd21c0ef,82520d3c-6651-5459-afc0-84dbb3d74d75,Core,Process/Method,Indoors (Office/Lab)
776c8766-efa0-585e-bec2-3f8fdd21c0ef,f2727fd6-eb00-5029-b7ab-b87068c60f60,Core,Communication,Public-Facing
776c8766-efa0-585e-bec2-3f8fdd21c0ef,34b18086-827c-5038-874a-fad619999f34,Core,Process/Method,Indoors (Office/Lab)
776c8766-efa0-585e-bec2-3f8fdd21c0ef,a5634fd9-a53a-5f8a-9b95-1397191a5134,Core,Theory/Concept,Indoors (Office/Lab)
776c8766-efa0-585e-bec2-3f8fdd21c0ef,9b5f5bba-128c-5b65-ac98-026db7fef401,Core,Process/Method,Team-Oriented
776c8766-efa0-585e-bec2-3f8fdd21c0ef,593d137e-ffd2-537d-aa58-41c19d38bc72,Core,Process/Method,Indoors (Office/Lab)
776c8766-efa0-585e-bec2-3f8fdd21c0ef,a05e071b-9b2e-555d-a375-dbe6831c9b44,Core,Theory/Concept,Public-Facing
776c8766-efa0-585e-bec2-3f8fdd21c0ef,d8e05728-f02a-55f9-9dbf-3eeba7d11791,Core,Communication,Team-Oriented
776c8766-efa0-585e-bec2-3f8fdd21c0ef,d4315946-3f12-5b75-a606-98f83b737c0c,Core,Communication,Team-Oriented
776c8766-efa0-585e-bec2-3f8fdd21c0ef,3ea57273-5a3e-5923-8442-d2d117e99065,Core,Process/Method,Indoors (Office/Lab)
776c8766-efa0-585e-bec2-3f8fdd21c0ef,3aaf73b3-3702-553e-ab71-d9a7150634da,Core,Theory/Concept,Team-Oriented
776c8766-efa0-585e-bec2-3f8fdd21c0ef,ececdd56-c675-567a-b1a3-6cdb806cfbb4,Supplemental,Communication,Team-Oriented
776c8766-efa0-585e-bec2-3f8fdd21c0ef,4bb0f4a2-3a9a-5ea1-977e-b9ce3cd64494,Core,Theory/Concept,Indoors (Office/Lab)
776c8766-efa0-585e-bec2-3f8fdd21c0ef,8a5bd5a8-f064-56e5-bfbd-d2ae215a8bd4,Core,Process/Method,Indoors (Office/Lab)
5f6e59cb-cd01-5f3b-8abe-262affda63da,82d2c8ce-2538-5fce-8d0f-c5ac5d7ac6f5,Core,Process/Method,Indoors (Office/Lab)
5f6e59cb-cd01-5f3b-8abe-262affda63da,510fa3f1-5b21-550f-88da-54d1decf1838,Core,Physical Action,Indoors (Office/Lab)
5f6e59cb-cd01-5f3b-8abe-262affda63da,a5634fd9-a53a-5f8a-9b95-1397191a5134,Core,Theory/Concept,Indoors (Office/Lab)
5f6e59cb-cd01-5f3b-8abe-262affda63da,54b2fdf2-c907-5ed2-b715-755aa745e97b,Core,Process/Method,Indoors (Office/Lab)
5f6e59cb-cd01-5f3b-8abe-262affda63da,a021be99-1340-515d-9470-828fb1b0b951,Core,Process/Method,Indoors (Office/Lab)
5f6e59cb-cd01-5f3b-8abe-262affda63da,4bb0f4a2-3a9a-5ea1-977e-b9ce3cd64494,Core,Theory/Concept,Indoors (Office/Lab)
5f6e59cb-cd01-5f3b-8abe-262affda63da,eed71d34-b221-5a53-8285-9b671123ec53,Core,Process/Method,Indoors (Office/Lab)
5f6e59cb-cd01-5f3b-8abe-262affda63da,0d8521f6-cab5-5d14-867e-000de21482a5,Core,Process/Method,Indoors (Office/Lab)
5f6e59cb-cd01-5f3b-8abe-262affda63da,cf518132-bf2e-50f9-9a31-2224ffd7bd4b,Core,Process/Method,Indoors (Office/Lab)
5f6e59cb-cd01-5f3b-8abe-262affda63da,1e54e97d-1765-52d7-a3c6-9a72956e7884,Core,Physical Action,Indoors (Office/Lab)
5f6e59cb-cd01-5f3b-8abe-262affda63da,c4aa4f32-5124-5f1e-b026-9781644d1c2c,Core,Process/Method,Indoors (Office/Lab)
5f6e59cb-cd01-5f3b-8abe-262affda63da,43da50c5-c411-5e21-bda0-452865a499b0,Core,Physical Tool,Indoors (Office/Lab)
5f6e59cb-cd01-5f3b-8abe-262affda63da,d8c40580-2816-5d83-8287-de51b22e7a12,Core,Communication,Team-Oriented
5f6e59cb-cd01-5f3b-8abe-262affda63da,7261f41f-6c02-5182-bcbc-c32f834a812b,Core,Theory/Concept,Team-Oriented
780b3600-7677-5138-9ee6-c560cf1a0f86,fa72f087-f978-5abe-b5c1-61256aac6688,Core,Software/Technology,Indoors (Office/Lab)
780b3600-7677-5138-9ee6-c560cf1a0f86,d61fa15a-8f3c-515a-9b7c-00d7a2f6015b,Core,Communication,Indoors (Office/Lab)
780b3600-7677-5138-9ee6-c560cf1a0f86,9cc437ef-1869-5756-b327-8b0936a6b89f,Core,Physical Tool,Outdoors
780b3600-7677-5138-9ee6-c560cf1a0f86,3e11701f-f5a9-5e8a-a716-14b93046c591,Core,Communication,Team-Oriented
780b3600-7677-5138-9ee6-c560cf1a0f86,dad21775-74ae-52c1-9a8e-280f269a32c9,Supplemental,Communication,Team-Oriented
780b3600-7677-5138-9ee6-c560cf1a0f86,e90d6eb4-9b99-5432-b9eb-c7f15bc7e9c3,Core,Theory/Concept,Outdoors
780b3600-7677-5138-9ee6-c560cf1a0f86,187127ca-d636-59bb-9c68-2a2c030ee23e,Core,Theory/Concept,Team-Oriented
780b3600-7677-5138-9ee6-c560cf1a0f86,8a37545d-1ec6-536d-b6b6-58301faae5e8,Core,Theory/Concept,Independent
780b3600-7677-5138-9ee6-c560cf1a0f86,1f4431c4-7259-5d84-bc18-1cf0aee0e449,Core,Theory/Concept,Outdoors
780b3600-7677-5138-9ee6-c560cf1a0f86,2800fbd8-9b63-51ca-bb33-3e0d4157a494,Core,Software/Technology,Team-Oriented
780b3600-7677-5138-9ee6-c560cf1a0f86,c24ccba1-8fdf-5c26-b399-ebc8b1cd31b3,Core,Process/Method,Team-Oriented
780b3600-7677-5138-9ee6-c560cf1a0f86,d3abea27-7d44-5606-ad42-82c350dbe9e9,Core,Communication,Public-Facing
780b3600-7677-5138-9ee6-c560cf1a0f86,55d8398e-e2bf-588d-ae38-fa5661dcd91f,Core,Communication,Public-Facing
780b3600-7677-5138-9ee6-c560cf1a0f86,3f278bd0-f962-5183-9966-e9749ea90e50,Core,Communication,Public-Facing
780b3600-7677-5138-9ee6-c560cf1a0f86,07e84dd4-5bff-505d-bfab-9676538094f3,Core,Theory/Concept,Team-Oriented
780b3600-7677-5138-9ee6-c560cf1a0f86,a44c7481-6c96-5a92-b2e0-d31d83c29f05,Core,Communication,Public-Facing
780b3600-7677-5138-9ee6-c560cf1a0f86,7b7619e7-5910-5554-b44a-7bc14c33acdb,Core,Physical Tool,Public-Facing
fd64c329-20c0-5a75-a1c0-1c3dd68c5948,1a43dfda-55db-5038-bd32-e22a8c9714bc,Core,Software/Technology,Indoors (Office/Lab)
fd64c329-20c0-5a75-a1c0-1c3dd68c5948,e93a1c3e-f92d-5a03-a6bb-d9521b4f21d8,Core,Process/Method,Indoors (Office/Lab)
fd64c329-20c0-5a75-a1c0-1c3dd68c5948,cc18acf0-dff7-5e6c-bd45-3f033a9355e3,Core,Theory/Concept,Indoors (Office/Lab)
fd64c329-20c0-5a75-a1c0-1c3dd68c5948,c94f6ed8-3316-5c27-baa1-5c97cd094199,Core,Software/Technology,Indoors (Office/Lab)
fd64c329-20c0-5a75-a1c0-1c3dd68c5948,57dce2f7-60b4-5798-8b0e-fda732c93c94,Core,Theory/Concept,Indoors (Office/Lab)
fd64c329-20c0-5a75-a1c0-1c3dd68c5948,9f214b59-265b-5726-a03e-b1e565389f3a,Core,Theory/Concept,Indoors (Office/Lab)
fd64c329-20c0-5a75-a1c0-1c3dd68c5948,8a878d9c-7d85-57e1-bf53-610593068254,Core,Theory/Concept,Indoors (Office/Lab)
fd64c329-20c0-5a75-a1c0-1c3dd68c5948,acff674e-6975-524c-b3ca-528c5b62ed62,Core,Theory/Concept,Indoors (Office/Lab)
fd64c329-20c0-5a75-a1c0-1c3dd68c5948,eda2a5d4-330f-53b0-b469-74de6dfce7f8,Core,Theory/Concept,Indoors (Office/Lab)
fd64c329-20c0-5a75-a1c0-1c3dd68c5948,020486af-b708-5547-87c3-e4ee06508c72,Core,Physical Tool,Team-Oriented
f8b4b04f-aaa1-5a95-a2ec-5cd4ce7862fa,b07944fe-2ce0-5072-b403-1f7df2f8fa42,Core,Software/Technology,Outdoors
f8b4b04f-aaa1-5a95-a2ec-5cd4ce7862fa,915a3007-c2a6-552b-a30b-62ff51cb2b2f,Core,Theory/Concept,Outdoors
f8b4b04f-aaa1-5a95-a2ec-5cd4ce7862fa,ed25f4f1-f04b-5bf7-be59-ec1c700d5087,Core,Process/Method,Outdoors
f8b4b04f-aaa1-5a95-a2ec-5cd4ce7862fa,03d933f9-b7c8-5361-8140-016d4bf84d97,Core,Theory/Concept,Outdoors
f8b4b04f-aaa1-5a95-a2ec-5cd4ce7862fa,db5a0c85-311d-5b84-a6ba-82ec258f084a,Core,Communication,Outdoors
f8b4b04f-aaa1-5a95-a2ec-5cd4ce7862fa,03ff91e9-eace-5363-8337-07b1440573b9,Core,Communication,Outdoors
f8b4b04f-aaa1-5a95-a2ec-5cd4ce7862fa,2e802a6f-0e23-5284-960a-1f4f88383983,Core,Process/Method,Outdoors
f8b4b04f-aaa1-5a95-a2ec-5cd4ce7862fa,7ca0d47c-500d-5417-b074-d7e1e215c212,Core,Software/Technology,Outdoors
f8b4b04f-aaa1-5a95-a2ec-5cd4ce7862fa,4147573b-0b24-577f-a9a6-a1aba1e7a3ef,Core,Software/Technology,Outdoors
f8b4b04f-aaa1-5a95-a2ec-5cd4ce7862fa,45932165-f8ef-5135-bc61-d50a7fa16f60,Core,Communication,Outdoors
f8b4b04f-aaa1-5a95-a2ec-5cd4ce7862fa,c25e15b5-eb28-50dc-b6d2-547939f5ee08,Core,Theory/Concept,Indoors (Office/Lab)
f8b4b04f-aaa1-5a95-a2ec-5cd4ce7862fa,ec1cdae7-0e6e-5f27-a75e-4b6da8bdb193,Core,Process/Method,Indoors (Office/Lab)
f8b4b04f-aaa1-5a95-a2ec-5cd4ce7862fa,615d8a16-b6e8-5145-beae-9f171d3ca877,Core,Process/Method,Outdoors
f8b4b04f-aaa1-5a95-a2ec-5cd4ce7862fa,7343de2f-41f9-5982-a607-2961b0c3ffcd,Supplemental,Communication,Team-Oriented
f8b4b04f-aaa1-5a95-a2ec-5cd4ce7862fa,c5e387be-cc5a-5b77-ba89-8963d241edec,Core,Communication,Public-Facing
f8b4b04f-aaa1-5a95-a2ec-5cd4ce7862fa,29676c63-ff48-5ce3-8658-4037108c8623,Core,Theory/Concept,Outdoors
f8b4b04f-aaa1-5a95-a2ec-5cd4ce7862fa,ada07b3e-911b-5238-b54e-a37a0b27dc0a,Supplemental,Communication,Indoors (Office/Lab)
f8b4b04f-aaa1-5a95-a2ec-5cd4ce7862fa,2795bf77-fd33-5189-afdd-c44a279b13b1,Core,Process/Method,Outdoors
f8b4b04f-aaa1-5a95-a2ec-5cd4ce7862fa,5e14bc21-c95e-5b0c-9041-ffab78c80efb,Core,Communication,Outdoors
f8b4b04f-aaa1-5a95-a2ec-5cd4ce7862fa,4db9eec1-4c7f-52e9-9f86-6c98a211c2a2,Core,Process/Method,Outdoors
f8b4b04f-aaa1-5a95-a2ec-5cd4ce7862fa,aa0604b6-56cc-5580-801a-a54b7518907c,Core,Theory/Concept,Indoors (Office/Lab)
f8b4b04f-aaa1-5a95-a2ec-5cd4ce7862fa,efcd0c64-3b31-51e2-8dae-d16705c48164,Core,Software/Technology,Outdoors
f8b4b04f-aaa1-5a95-a2ec-5cd4ce7862fa,52eddd00-3d8a-5e67-b035-651224014f2c,Core,Theory/Concept,Outdoors
f8b4b04f-aaa1-5a95-a2ec-5cd4ce7862fa,5cd23a31-74b1-5e57-98cf-414a1ad6704d,Core,Process/Method,Outdoors
