id,name,source_ref,description,type_dims,level_dims,basis_dims,environment_dims,mode_dims,physicality_dims,cognitive_dims
2ef89c27-c9bf-5284-85f0-f8640e16fcbd,"Retrieve electronic assets from repository for distribution to users, collecting and returning to repository, if necessary.",TASK_16222,,Core,,,Virtual/Remote,Process/Method,,
646cbde6-d9d9-50dd-8e20-5967999e3519,"Keep abreast of developments in document management technologies and techniques by reviewing current literature, talking with colleagues, participating in educational programs, attending meetings or workshops, or participating in professional organizations or conferences.",TASK_20367,,Core,,,Team-Oriented,Process/Method,,
24c592ab-82c1-58ac-b7dc-c7b463c5bdeb,Conduct needs assessments to identify document management requirements of departments or end users.,TASK_16231,,Core,,,Team-Oriented,Process/Method,,
e5980a7e-22c1-5a95-b2c6-a08c6b067e53,"Develop or configure document management system features, such as user interfaces, access profiles, and document workflow procedures.",TASK_16240,,Core,,,Indoors (Office/Lab),Process/Method,,
bd9da070-c7c2-5b61-8db1-c77816d77538,Document technical functions and specifications for new or proposed content management systems.,TASK_16228,,Core,,,Indoors (Office/Lab),Software/Technology,,
8092e711-dde6-53d0-a09d-f6695ad8ba49,"Exercise security surveillance over document processing, reproduction, distribution, storage, or archiving.",TASK_16226,,Core,,,Indoors (Office/Lab),Process/Method,,
e1fa3ee4-6669-5a7b-9672-5d95ea80fa34,Consult with end users regarding problems in accessing electronic content.,TASK_16230,,Core,,,Public-Facing,Software/Technology,,
17c2739e-61b4-51d0-be00-2abef1882092,Propose recommendations for improving content management system capabilities.,TASK_16223,,Core,,,Team-Oriented,Process/Method,,
5dac2572-f273-578a-87a8-d689509116b2,Operate data capture technology to import digitized documents into document management system.,TASK_16236,,Core,,,Indoors (Office/Lab),Software/Technology,,
9d18f248-329f-5cbf-b083-f87548308ccf,Prepare support documentation and training materials for end users of document management systems.,TASK_16224,,Supplemental,,,Indoors (Office/Lab),Process/Method,,
f6a84796-c205-5ea7-9d3a-e8a07cb946fb,"Search electronic sources, such as databases or repositories, or manual sources for information.",TASK_16221,,Core,,,Virtual/Remote,Process/Method,,
76b56f6c-fc77-575b-af32-4bc421456320,"Implement scanning or other automated data entry procedures, using imaging devices and document imaging software.",TASK_16227,,Core,,,Indoors (Office/Lab),Process/Method,,
ac5e3463-2416-55c7-9008-3743d95c4274,"Analyze, interpret, or disseminate system performance data.",TASK_16235,,Core,,,Virtual/Remote,Process/Method,,
9fb8075a-8190-50e7-90b1-ca56c18cecd8,"Assess the physical security of servers, systems, or network devices to identify vulnerability to temperature, vandalism, or natural disasters.",TASK_21744,,Core,,,Outdoors,Physical Tool,,
2f2e71e8-fdf1-5a29-8337-5b9b456a5602,Collect stakeholder data to evaluate risk and to develop mitigation strategies.,TASK_21745,,Core,,,Outdoors,Communication,,
f3527d0f-b8b1-51ce-9120-98eb40cefc4e,"Conduct network and security system audits, using established criteria.",TASK_21746,,Core,,,Virtual/Remote,Software/Technology,,
ef6ed483-9886-552c-b739-2db389686e09,Configure information systems to incorporate principles of least functionality and least access.,TASK_21747,,Core,,,Independent,Software/Technology,,
444d357f-93f1-5c5b-a739-b50d6c38b5c7,Design security solutions to address known device vulnerabilities.,TASK_21748,,Core,,,Outdoors,Physical Tool,,
2f268979-ec26-52eb-ab18-78f254db6312,Develop and execute tests that simulate the techniques of known cyber threat actors.,TASK_21749,,Core,,,Outdoors,Process/Method,,
e0065561-72bf-5c63-a606-b875e99f9b05,Develop infiltration tests that exploit device vulnerabilities.,TASK_21750,,Core,,,Outdoors,Software/Technology,,
6bfc051f-3fb5-508c-a004-355d936c12a4,Develop presentations on threat intelligence.,TASK_21751,,Core,,,Indoors (Office/Lab),Communication,,
552b700f-f326-5dfb-8ee2-4863a15179e2,"Develop security penetration testing processes, such as wireless, data networks, and telecommunication security tests.",TASK_21752,,Core,,,Outdoors,Software/Technology,,
dc152e3d-07ac-56a2-9f60-03469ba65e2b,Discuss security solutions with information technology teams or management.,TASK_21753,,Core,,,Team-Oriented,Communication,,
78e2d851-9f69-5699-add3-58c3af2bd0b0,Document penetration test findings.,TASK_21754,,Core,,,Indoors (Office/Lab),Process/Method,,
3005759e-16e2-526c-a96f-adc31739f711,"Evaluate vulnerability assessments of local computing environments, networks, infrastructures, or enclave boundaries.",TASK_21755,,Core,,,Indoors (Office/Lab),Software/Technology,,
7be3698d-854f-53d2-a950-59a5ecf8cac2,Gather cyber intelligence to identify vulnerabilities.,TASK_21756,,Core,,,Virtual/Remote,Software/Technology,,
1614b005-e70e-5c54-ad87-86380e03a23d,"Identify new threat tactics, techniques, or procedures used by cyber threat actors.",TASK_21757,,Core,,,Outdoors,Process/Method,,
383744e3-3b37-5f1d-b9f1-61d104d0735b,"Identify security system weaknesses, using penetration tests.",TASK_21758,,Core,,,Virtual/Remote,Software/Technology,,
5d807ebd-ca98-508f-88e8-b2f836b84d15,"Investigate security incidents, using computer forensics, network forensics, root cause analysis, or malware analysis.",TASK_21759,,Core,,,Virtual/Remote,Software/Technology,,
eec31a8c-969e-5984-ba06-271d5cb9a925,Keep up with new penetration testing tools and methods.,TASK_21760,,Core,,,Virtual/Remote,Software/Technology,,
9d5b1a46-6e1f-5398-a25c-8945fa319b3d,Maintain up-to-date knowledge of hacking trends.,TASK_21761,,Core,,,Virtual/Remote,Software/Technology,,
c247f594-a710-5220-9b7f-e6b038389bfd,Prepare and submit reports describing the results of security fixes.,TASK_21762,,Core,,,Indoors (Office/Lab),Process/Method,,
cae7f406-7679-5bcd-8995-e46ffa0d245f,"Test the security of systems by attempting to gain access to networks, Web-based applications, or computers.",TASK_21763,,Core,,,Virtual/Remote,Software/Technology,,
f1714dac-ef51-5998-9b99-d53c4129a254,Update corporate policies to improve cyber security.,TASK_21764,,Core,,,Indoors (Office/Lab),Software/Technology,,
8eeaef44-0e5c-5e1d-ba40-38d8ed5454e9,Write audit reports to communicate technical and procedural findings and recommend solutions.,TASK_21765,,Core,,,Indoors (Office/Lab),Process/Method,,
b105d9ba-0e50-5dd0-abcf-4b88bf9194d1,Coordinate monitoring of networks or systems for security breaches or intrusions.,TASK_21769,,Core,,,Team-Oriented,Software/Technology,,
218c3229-bd6e-5ba7-81c3-57409cca1b3f,"Assess the quality of security controls, using performance indicators.",TASK_21766,,Core,,,Indoors (Office/Lab),Process/Method,,
6ff85a0d-c603-505f-a4a1-2e56e06eb17a,"Train staff on, and oversee the use of, information security standards, policies, and best practices.",TASK_21783,,Core,,,Indoors (Office/Lab),Process/Method,,
e65184c3-4dc9-5165-b5f8-72695981f0c0,"Scan networks, using vulnerability assessment tools to identify vulnerabilities.",TASK_21782,,Core,,,Indoors (Office/Lab),Process/Method,,
9e877c53-1f46-5a54-80c8-06300797c768,Develop response and recovery strategies for security breaches.,TASK_21774,,Core,,,Indoors (Office/Lab),Software/Technology,,
23fec14d-ab7d-512e-998f-1103071817a3,Conduct investigations of information security breaches to identify vulnerabilities and evaluate the damage.,TASK_21767,,Core,,,Independent,Software/Technology,,
e0241fa4-31b3-53c8-bcae-da17a30873f1,"Develop or install software, such as firewalls and data encryption programs, to protect sensitive information.",TASK_21773,,Core,,,Indoors (Office/Lab),Software/Technology,,
5aa7b0ce-c9cd-5f5c-9a42-3603ec586ec6,"Oversee development of plans to safeguard computer files against accidental or unauthorized modification, destruction, or disclosure or to meet emergency data processing needs.",TASK_21777,,Core,,,Indoors (Office/Lab),Software/Technology,,
84cfdddb-b258-5091-833c-493b4ccb32de,Identify or implement solutions to information security problems.,TASK_21775,,Core,,,Independent,Software/Technology,,
97110ac1-0dba-59df-8a5d-523d07d979df,Develop information security standards and best practices.,TASK_21771,,Core,,,Indoors (Office/Lab),Process/Method,,
f5f9b3a3-0413-5e90-94b1-2c3a3c8bacdf,Recommend information security enhancements to management.,TASK_21780,,Core,,,Indoors (Office/Lab),Process/Method,,
76a65909-d713-55fe-acd6-744c21c97b01,Oversee performance of risk assessment or execution of system tests to ensure the functioning of data processing activities or security measures.,TASK_21778,,Core,,,Independent,Process/Method,,
d46d3d92-8b1a-56ed-8a83-99f974e1feee,Coordinate vulnerability assessments or analysis of information security systems.,TASK_21770,,Core,,,Team-Oriented,Process/Method,,
2ee8eb19-2f96-5816-b0f1-7e84a3748bf9,Review security assessments for computing environments or check for compliance with cybersecurity standards and regulations.,TASK_21781,,Core,,,Indoors (Office/Lab),Process/Method,,
94472ad4-9d75-5648-ac4a-7789b61d3b84,Troubleshoot security and network problems.,TASK_21784,,Core,,,Indoors (Office/Lab),Software/Technology,,
d2cdea8e-801c-54c0-a78a-f46e16bf73d1,"Coordinate documentation of computer security or emergency measure policies, procedures, or tests.",TASK_21768,,Core,,,Team-Oriented,Process/Method,,
8c9fb869-879b-574f-b57d-e32180a6c192,"Develop or implement software tools to assist in the detection, prevention, and analysis of security threats.",TASK_21772,,Core,,,Outdoors,Software/Technology,,
736d5684-55bf-5b8f-9637-3e654266b722,Write reports regarding investigations of information security breaches or network evaluations.,TASK_21785,,Core,,,Indoors (Office/Lab),Process/Method,,
5a2d276b-e325-5a93-b327-57b5e7cc3c1d,Provide technical support to computer users for installation and use of security products.,TASK_21779,,Core,,,Public-Facing,Software/Technology,,
6404248e-805d-5181-bd33-dee89822f4d9,Adhere to legal policies and procedures related to handling digital media.,TASK_21786,,Core,,,Virtual/Remote,Process/Method,,
9f536e48-c09f-5f27-bbf3-7f1fadcdd5fd,Analyze log files or other digital information to identify the perpetrators of network intrusions.,TASK_21787,,Core,,,Virtual/Remote,Software/Technology,,
e5a11edd-e623-52dc-bc31-a180daaecb4a,Conduct predictive or reactive analyses on security measures to support cyber security initiatives.,TASK_21788,,Core,,,Virtual/Remote,Software/Technology,,
523386a5-021a-5ea4-a136-9bec2478d749,Create system images or capture network settings from information technology environments to preserve as evidence.,TASK_21789,,Core,,,Virtual/Remote,Software/Technology,,
84aa2c87-e5d4-5682-b511-0cdf32bfb350,"Develop plans for investigating alleged computer crimes, violations, or suspicious activity.",TASK_21790,,Core,,,Virtual/Remote,Software/Technology,,
718b25d5-a0e6-5293-9267-11be2f0cccc4,"Develop policies or requirements for data collection, processing, or reporting.",TASK_21791,,Core,,,Virtual/Remote,Process/Method,,
3e47d15d-7dc2-5c47-9891-9b2dfb0743e1,Duplicate digital evidence to use for data recovery and analysis procedures.,TASK_21792,,Core,,,Virtual/Remote,Process/Method,,
10bd63b2-03e2-5430-a2e8-fc34b6d64785,Identify or develop reverse-engineering tools to improve system capabilities or detect vulnerabilities.,TASK_21793,,Core,,,Virtual/Remote,Software/Technology,,
73832e60-134e-578a-a00e-002b70623b5c,Maintain cyber defense software or hardware to support responses to cyber incidents.,TASK_21794,,Core,,,Virtual/Remote,Software/Technology,,
e7f2a95d-1ea8-5c93-be27-11131c321b8f,"Maintain knowledge of laws, regulations, policies or other issuances pertaining to digital forensics or information privacy.",TASK_21795,,Core,,,Virtual/Remote,Process/Method,,
f8e4bd9a-533a-5de2-9ab7-346a03422481,Perform file signature analysis to verify files on storage media or discover potential hidden files.,TASK_21796,,Core,,,Indoors (Office/Lab),Software/Technology,,
9bdca445-073a-5611-9f9b-4753344c1729,Perform forensic investigations of operating or file systems.,TASK_21797,,Core,,,Virtual/Remote,Software/Technology,,
845c9c67-7d14-50e7-939c-e96cbf2710ea,"Perform web service network traffic analysis or waveform analysis to detect anomalies, such as unusual events or trends.",TASK_21798,,Core,,,Virtual/Remote,Software/Technology,,
e4f014ff-30e8-5f3d-b0ca-21e661bf8e18,Preserve and maintain digital forensic evidence for analysis.,TASK_21799,,Core,,,Virtual/Remote,Software/Technology,,
c909360a-6b52-5316-ad40-9206114eb422,Recommend cyber defense software or hardware to support responses to cyber incidents.,TASK_21800,,Core,,,Virtual/Remote,Software/Technology,,
3882cc16-aac3-5d4c-a0de-f9233a60c995,Recover data or decrypt seized data.,TASK_21801,,Core,,,Virtual/Remote,Software/Technology,,
486f3c02-aeb6-5bcd-85d9-8e271b74b9dd,"Write and execute scripts to automate tasks, such as parsing large data files.",TASK_21802,,Core,,,Indoors (Office/Lab),Process/Method,,
068001eb-974f-5d1a-b090-1e764e7708d6,"Write cyber defense recommendations, reports, or white papers using research or experience.",TASK_21803,,Core,,,Virtual/Remote,Software/Technology,,
7c4020b9-8dbe-554a-a7c6-b13739659ccf,"Write reports, sign affidavits, or give depositions for legal proceedings.",TASK_21804,,Core,,,Virtual/Remote,Software/Technology,,
47408eb0-fc19-55b9-bd42-cd192b424d4d,Write technical summaries to report findings.,TASK_21805,,Core,,,Indoors (Office/Lab),Process/Method,,
6807aeba-fca6-5ceb-8d96-ae7689dd4385,"Assess blockchain threats, such as untested code and unprotected keys.",TASK_21806,,Core,,,Outdoors,Process/Method,,
b81f6494-7b7e-5eda-b45c-e5fd9b909916,Automate the deployment of software updates over geographically distributed network nodes.,TASK_21807,,Core,,,Virtual/Remote,Process/Method,,
c79a940c-50cd-5ffe-a231-9027d256e586,"Design and deploy blockchain design patterns to make transactions secure, transparent, and immutable.",TASK_21808,,Core,,,Virtual/Remote,Process/Method,,
d32b72b6-4e73-54d2-91de-18ca2239445b,Design and develop blockchain technologies for industries such as finance and music.,TASK_21809,,Core,,,Team-Oriented,Software/Technology,,
